movie_id,name,tag
tt1954470,Gangs of Wasseypur,"A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations. [ ""Hindi"" ] [ ""Akhilesh Jaiswal"", ""Anurag Kashyap"" ] [ ""Anurag Kashyap"" ] [ ""Manoj Bajpayee"", ""Richa Chadha"", ""Nawazuddin Siddiqui"", ""Tigmanshu Dhulia"", ""Jameel Khan"", ""Piyush Mishra"", ""Jaideep Ahlawat"", ""Huma Qureshi"", ""Zeishan Quadri"", ""Vipin Sharma"", ""Satyakam Anand"", ""Aditya Kumar"", ""Rajkummar Rao"", ""Vineet Kumar Singh"", ""Sankalp Acharekar"" ] [ ""Action"", ""Crime"", ""Drama"" ]"
tt4088588,Rainbow,"Believing actor and goodwill ambassador Shah Rukh Khan can help her brother get an operation to restore his sight, a 10-year old girl takes her blind 8-year old brother on a trek across Rajasthan in search of the superstar. [ ""Hindi"" ] [ ""Nagesh Kukunoor"" ] [ ""Nagesh Kukunoor"" ] [ ""Krrish Chhabria"", ""Hetal Gada"", ""Vipin Sharma"", ""Gulfam Khan"", ""Idhant Singh"", ""Swastik Ram Chavan"", ""Narendar Singh Rajpurohit"", ""Vincent Daniel"", ""Harmeet Arora"", ""Sanjana Singh"", ""Rajiv Laxman"", ""Rishi Deshpande"", ""Vijay Maurya"", ""Pratyaksh Kalra"", ""Subramani Ramachandran"" ] [ ""Drama"" ]"
tt2140465,Tanu Weds Manu Returns,"Tanu and Manu's marriage collapses. What happens when Manu meets Tanu's lookalike Kusum - and when Tanu returns? [ ""Hindi"" ] [ ""Himanshu Sharma"" ] [ ""Aanand Rai"" ] [ ""Madhavan"", ""Kangana Ranaut"", ""Jimmy Shergill"", ""Swara Bhaskar"", ""Deepak Dobriyal"", ""Manu Rishi Chadha"", ""Raj Awasti"", ""Mohammed Zeeshan Ayyub"", ""Eijaz Khan"", ""Aakash Dahiya"", ""Alex Jaep"" ] [ ""Comedy"", ""Drama"", ""Romance"" ]"
tt0449994,Jodhaa Akbar,"A sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal emperor, Akbar, and a Rajput princess, Jodha. [ ""Hindi"", ""Urdu"" ] [ ""Haidar Ali"", ""Haidar Ali"" ] [ ""Ashutosh Gowariker"" ] [ ""Hrithik Roshan"", ""Aishwarya Rai Bachchan"", ""Sonu Sood"", ""Poonam Sinha"", ""Suhasini Mulay"", ""Ila Arun"", ""Raza Murad"", ""Kulbhushan Kharbanda"", ""Surendra Pal"", ""Rajesh Vivek"", ""Pramod Moutho"", ""Vishwa S. Badola"", ""Manava Naik"", ""Disha Vakani"", ""Dilnaz Irani"" ] [ ""Action"", ""Adventure"", ""Biography"" ]"
tt2882328,Ugly,"The case of a missing girl takes us through a journey of human greed and brushes upon the egos and repressed emotions of the characters. [ ""Hindi"" ] [ ""Anurag Kashyap"" ] [ ""Anurag Kashyap"" ] [ ""Rahul Bhat"", ""Ronit Roy"", ""Tejaswini Kolhapure"", ""Vineet Kumar Singh"", ""Surveen Chawla"", ""Siddhant Kapoor"", ""Sandesh Jadhav"", ""Anshikaa Shrivastava"", ""Murari Kumar"", ""Abir Goswami"", ""Madhavi Singh"", ""Manoj Khalatkar"", ""Ajay Purkar"", ""Girish Kulkarni"", ""Jayant Gadekar"" ] [ ""Crime"", ""Drama"", ""Mystery"" ]"
tt0420332,Veer-Zaara,"The story of the love between Veer Pratap Singh, an Indian, and Zaara Hayaat Khan, a Pakistani...a love so great it knows no boundaries... [ ""Hindi"", ""Urdu"", ""Panjabi"" ] [ ""Aditya Chopra"", ""Aditya Chopra"" ] [ ""Yash Chopra"" ] [ ""Shah Rukh Khan"", ""Preity Zinta"", ""Rani Mukerji"", ""Kiron Kher"", ""Divya Dutta"", ""Boman Irani"", ""Anupam Kher"", ""Amitabh Bachchan"", ""Hema Malini"", ""Manoj Bajpayee"", ""Zohra Segal"", ""S.M. Zaheer"", ""Tom Alter"", ""Akhilendra Mishra"", ""Arun Bali"" ] [ ""Drama"", ""Musical"", ""Romance"" ]"
tt0242519,Hera Pheri,"Three unemployed men find the answer to all their money problems when they recieve a call from a kidnapper. However, things do not go as planned... [ ""Hindi"" ] [ ""Siddique"", ""Lal"" ] [ ""Priyadarshan"" ] [ ""Akshay Kumar"", ""Paresh Rawal"", ""Sunil Shetty"", ""Tabu"", ""Om Puri"", ""Gulshan Grover"", ""Kulbhushan Kharbanda"", ""Mukesh Khanna"", ""Asrani"", ""Sulabha Arya"", ""Dinesh Hingoo"", ""Mushtaq Khan"", ""Razak Khan"", ""Kashmira Shah"", ""Namrata Shirodkar"" ] [ ""Comedy"", ""Crime"", ""Thriller"" ]"
tt0073707,Sholay,"After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture him. [ ""Hindi"" ] [ ""Javed Akhtar"", ""Salim Khan"" ] [ ""Ramesh Sippy"" ] [ ""Dharmendra"", ""Sanjeev Kumar"", ""Hema Malini"", ""Amitabh Bachchan"", ""Jaya Bhaduri"", ""Amjad Khan"", ""A.K. Hangal"", ""Satyendra Kapoor"", ""Iftekhar"", ""Leela Mishra"", ""Vikas Anand"", ""Mac Mohan"", ""Keshto Mukherjee"", ""Sachin"", ""Alankar Joshi"" ] [ ""Action"", ""Adventure"", ""Comedy"" ]"
tt0112870,Dilwale Dulhania Le Jayenge,"A young man and woman - both of Indian descent but born and raised in Britain - fall in love during a trip to Switzerland. However, the girl's traditional father takes her back to India to fulfill a betrothal promise. [ ""Hindi"", ""Urdu"", ""English"", ""Panjabi"" ] [ ""Aditya Chopra"", ""Aditya Chopra"" ] [ ""Aditya Chopra"" ] [ ""Shah Rukh Khan"", ""Kajol"", ""Amrish Puri"", ""Farida Jalal"", ""Anupam Kher"", ""Satish Shah"", ""Achala Sachdev"", ""Himani Shivpuri"", ""Pooja Ruparel"", ""Damyanti Puri"", ""Lalit Tiwari"", ""Hemlata Deepak"", ""Mohit Kumar"", ""Mansoor Merchant"", ""Govind Khatri"" ] [ ""Comedy"", ""Drama"", ""Musical"" ]"
tt5310090,Saala Khadoos,"The story of a former boxer who quits boxing following a fallout with the authorities over the underlying politics but goes on to coach a fisherwoman to fulfill his dream through her. [ ""Hindi"" ] [ ""Sudha Kongara"", ""Sudha Kongara"" ] [ ""Sudha Kongara"" ] [ ""Madhavan"", ""Ritika Singh"", ""Mumtaz Sorcar"", ""Nassar"", ""Radha Ravi"", ""Zakir Hussain"", ""Kaali Venkat"", ""Baljinder Kaur"", ""Bipin"", ""Olympic Devarajan"", ""M.K. Raina"" ] [ ""Action"", ""Drama"", ""Sport"" ]"
tt1093370,Jab We Met,"A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman. [ ""Hindi"", ""Panjabi"", ""English"" ] [ ""Imtiaz Ali"" ] [ ""Imtiaz Ali"" ] [ ""Shahid Kapoor"", ""Kareena Kapoor"", ""Tarun Arora"", ""Dara Singh"", ""Pavan Malhotra"", ""Kamal Tiwari"", ""Kiran Juneja"", ""Divya Shah"", ""Saumya Tandon"", ""Nihar Thakkar"", ""Manushka Khisty"", ""F.J. Jussawala"", ""Vishal Om Prakash"", ""Rohini Sahni"", ""Deepak Sharma"" ] [ ""Comedy"", ""Drama"", ""Romance"" ]"
tt3390572,Haider,"A young man returns to Kashmir after his father's disappearance to confront his uncle - the man he suspects to have a role in his father's fate. [ ""Hindi"" ] [ ""William Shakespeare"", ""Basharat Peer"" ] [ ""Vishal Bhardwaj"" ] [ ""Tabu"", ""Shahid Kapoor"", ""Shraddha Kapoor"", ""Kay Kay Menon"", ""Narendra Jha"", ""Kulbhushan Kharbanda"", ""Lalit Parimoo"", ""Ashish Vidyarthi"", ""Aamir Bashir"", ""Sumit Kaul"", ""Rajat Bhagat"", ""Ashwath Bhatt"", ""Irrfan Khan"", ""Anshuman Malhotra"", ""Mohommed Ali Shah"" ] [ ""Action"", ""Crime"", ""Drama"" ]"
tt3767372,Piku,"A quirky comedy about the relationship between a daughter and her aging father, whose eccentricities drive everyone crazy. [ ""Hindi"", ""Bengali"" ] [ ""Juhi Chaturvedi"" ] [ ""Shoojit Sircar"" ] [ ""Amitabh Bachchan"", ""Deepika Padukone"", ""Irrfan Khan"", ""Moushumi Chatterjee"", ""Raghuvir Yadav"", ""Jishu Sengupta"", ""Balendra Singh"", ""Swaroopa Ghosh"", ""Sajal Bhattacharya"", ""Rupsa Banerjee"", ""Nutan Mathur"", ""Prerna Chawla"", ""Kanupriya"", ""Aniruddha Roy Chowdhury"", ""Bishwadeep Chatterjee"" ] [ ""Comedy"", ""Drama"" ]"
tt0375611,Black,"The cathartic tale of a young woman who can't see, hear or talk and the teacher who brings a ray of light into her dark world. [ ""Hindi"", ""English"" ] [ ""Sanjay Leela Bhansali"", ""Bhavani Iyer"" ] [ ""Sanjay Leela Bhansali"" ] [ ""Amitabh Bachchan"", ""Rani Mukerji"", ""Shernaz Patel"", ""Ayesha Kapoor"", ""Dhritiman Chatterjee"", ""Sillo Mahava"", ""Chippy Gangjee"", ""Mahabanoo Mody-Kotwal"", ""Salome"", ""Kenny Desai"", ""Arif Shah"", ""Bomie E. Dotiwala"", ""Jeroo Shroff"", ""Bomi Kapadia"", ""Kamal Adib"" ] [ ""Drama"" ]"
tt1821480,Kahaani,"A pregnant woman's search for her missing husband takes her from London to Kolkata, but everyone she questions denies having ever met him. [ ""Hindi"", ""Bengali"" ] [ ""Sujoy Ghosh"", ""Sujoy Ghosh"" ] [ ""Sujoy Ghosh"" ] [ ""Vidya Balan"", ""Parambrata Chatterjee"", ""Dhritiman Chatterjee"", ""Saswata Chatterjee"", ""Indraneil Sengupta"", ""Nawazuddin Siddiqui"", ""Darshan Jariwala"", ""Sk. Azad Ahmed"", ""Masood Akhtar"", ""Mohd. Faiz Alam"", ""Roshni Ali"", ""Anindya Pulak Banerjee"", ""Kamalika Banerjee"", ""Dibyendu Bardhan"", ""Paresh Bhowmick"" ] [ ""Drama"", ""Mystery"", ""Thriller"" ]"
tt0240200,Water,"The film examines the plight of a group of widows forced into poverty at a temple in the holy city of Varanasi. It focuses on a relationship between one of the widows, who wants to escape the social restrictions imposed on widows, and a man who is from the highest caste and a follower of Mahatma Gandhi. [ ""Hindi"", ""Sanskrit"" ] [ ""Anurag Kashyap"", ""Deepa Mehta"" ] [ ""Deepa Mehta"" ] [ ""Sarala Kariyawasam"", ""Buddhi Wickrama"", ""Rinsly Weerarathne"", ""Iranganie Serasinghe"", ""Hermantha Gamage"", ""Ronica Sajnani"", ""Manorama"", ""Rishma Malik"", ""Meera Biswas"", ""Vidula Javalgekar"", ""Seema Biswas"", ""Lisa Ray"", ""Sanoja Bibile"", ""Dolly Ahluwalia"", ""John Abraham"" ] [ ""Drama"", ""Romance"" ]"
tt0400234,Black Friday,"Black Friday is a film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen. [ ""Hindi"" ] [ ""Anurag Kashyap"", ""Hussain Zaidi"" ] [ ""Anurag Kashyap"" ] [ ""Kay Kay Menon"", ""Pavan Malhotra"", ""Aditya Srivastava"", ""Dibyendu Bhattacharya"", ""Kishore Kadam"", ""Gajraj Rao"", ""Zakir Hussain"", ""Imtiaz Ali"", ""Raj Arjun"", ""Ragesh Asthana"", ""Sushovan Banerjee"", ""Asif Basra"", ""Aditya Bhattacharya"", ""Uday Chandra"", ""Raj Singh Chaudhary"" ] [ ""Crime"", ""Drama"", ""Thriller"" ]"
tt0093603,Nayakan,"The aging patriarch of an organized mafia dynasty looks out for a way to die with minimum pain and maximum repletion. [ ""Tamil"", ""Hindi"", ""English"" ] [ ""Balakumaran"", ""Rajasri"" ] [ ""Mani Ratnam"" ] [ ""Kamal Haasan"", ""Saranya Ponvannan"", ""Delhi Ganesh"", ""Janagaraj"", ""Karthika"", ""Nassar"", ""Tinnu Anand"", ""Nizhalgal Ravi"", ""M.V. Vasudeva Rao"" ] [ ""Crime"", ""Drama"" ]"
tt0172684,Kuch Kuch Hota Hai,"During their college years, Anjali was in love with her best-friend Rahul, but he had eyes only for Tina. Years later, Rahul and the now-deceased Tina's eight-year-old daughter attempts to reunite her father and Anjali. [ ""Hindi"", ""Urdu"", ""English"" ] [ ""Karan Johar"", ""Karan Johar"" ] [ ""Karan Johar"" ] [ ""Shah Rukh Khan"", ""Kajol"", ""Rani Mukerji"", ""Farida Jalal"", ""Reema Lagoo"", ""Archana Puran Singh"", ""Himani Shivpuri"", ""Johnny Lever"", ""Anupam Kher"", ""Sana Saeed"", ""Parzaan Dastur"", ""Salman Khan"", ""Geeta Kapoor"", ""Farah Khan"" ] [ ""Comedy"", ""Drama"", ""Musical"" ]"
tt3863552,Bajrangi Bhaijaan,"A man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family. [ ""Hindi"", ""Urdu"", ""Panjabi"" ] [ ""Vijayendra Prasad"", ""Vijayendra Prasad"" ] [ ""Kabir Khan"" ] [ ""Salman Khan"", ""Kareena Kapoor"", ""Nawazuddin Siddiqui"", ""Harshaali Malhotra"", ""Sharat Saxena"", ""Alka Badola Kaushal"", ""Meher Vij"", ""Rajesh Sharma"", ""Mir Sarwar"", ""Shahid Afridi"", ""Yudhvir Dahiya"", ""Kamlesh Gill"", ""Najeem Khan"", ""Om Puri"", ""Adnan Sami"" ] [ ""Action"", ""Comedy"", ""Drama"" ]"
tt2356180,Bhaag Milkha Bhaag,"The truth behind the ascension of Milkha ""The Flying Sikh"" Singh who was scarred because of the India-Pakistan partition. [ ""Hindi"" ] [ ""Prasoon Joshi"" ] [ ""Rakeysh Omprakash Mehra"" ] [ ""Farhan Akhtar"", ""Sonam Kapoor"", ""Pavan Malhotra"", ""Art Malik"", ""Japtej Singh"", ""Yograj Singh"", ""Jass Bhatia"", ""Rebecca Breeds"", ""Divjot Singh Chandhok"", ""Chinmay Chandraunshuh"", ""Divya Dutta"", ""Chandan Gill"", ""Dev Gill"", ""Sumit Gulati"", ""Sanjay Gurbaxani"" ] [ ""Action"", ""Biography"", ""Drama"" ]"
tt0374887,Munna Bhai M.B.B.S.,"A gangster sets out to fulfill his father's dream of becoming a doctor. [ ""Hindi"" ] [ ""Vidhu Vinod Chopra"", ""Rajkumar Hirani"" ] [ ""Rajkumar Hirani"" ] [ ""Sunil Dutt"", ""Sanjay Dutt"", ""Arshad Warsi"", ""Gracy Singh"", ""Boman Irani"", ""Rohini Hattangadi"", ""Kurush Deboo"", ""Jimmy Shergill"", ""Yatin Karyekar"", ""Suresh Chatwal"", ""Neha Dubey"", ""Mumait Khan"", ""Priya Bapat"", ""Anuradha Chandan"", ""Chirkut"" ] [ ""Comedy"", ""Drama"" ]"
tt0499375,Guru,"A villager, Gurukant Desai, arrives in Bombay 1958, and rises from its streets to become the GURU, the biggest tycoon in Indian history. [ ""Hindi"" ] [ ""Mani Ratnam"", ""Vijay Krishna Acharya"" ] [ ""Mani Ratnam"" ] [ ""Mithun Chakraborty"", ""Abhishek Bachchan"", ""Aishwarya Rai Bachchan"", ""Madhavan"", ""Vidya Balan"", ""Roshan Seth"", ""Mallika Sherawat"", ""Sunil Agarwal"", ""Murad Ali"", ""Anoushka"", ""Ashoi"", ""Arya Babbar"", ""Arjan Bajwa"", ""Mukesh Bhatt"", ""Dhritiman Chatterjee"" ] [ ""Biography"", ""Drama"", ""Musical"" ]"
tt2181831,Shahid,"The account of Human Rights lawyer Shahid Azmi, an ordinary citizen with an extraordinary commitment to justice. [ ""Hindi"", ""Hindi"" ] [ ""Sameer Gautam Singh"", ""Sameer Gautam Singh"" ] [ ""Hansal Mehta"" ] [ ""Rajkummar Rao"", ""Prabhleen Sandhu"", ""Mohammed Zeeshan Ayyub"", ""Baljinder Kaur"", ""Tigmanshu Dhulia"", ""Kay Kay Menon"", ""Vipin Sharma"", ""Shalini Vatsa"", ""Vinod Rawat"", ""Suvinder Pal"", ""Pawan Kumar"", ""Vivek Ghamande"", ""Paritosh Sand"", ""Prabal Panjabi"", ""Yusuf Husain"" ] [ ""Biography"", ""Crime"", ""Drama"" ]"
tt3447364,Detective Byomkesh Bakshy!,"The origin story of famous Bengali sleuth Byomkesh Bakshi created by Saradindu Bandopadhyay. [ ""Hindi"" ] [ ""Urmi Juvekar"", ""Dibakar Banerjee"" ] [ ""Dibakar Banerjee"" ] [ ""Sushant Singh Rajput"", ""Anand Tiwari"", ""Divya Menon"", ""Swastika Mukherjee"", ""Neeraj Kabi"", ""Mark Bennington"", ""Meiyang Chang"", ""Takanori Higuchi"", ""Kaushik Ghosh"", ""Shivam"", ""Pradipto Kumar Chakraborty"", ""Arindol Bagchi"", ""Anindya Pulak Banerjee"", ""Moumita Chakraborty"", ""Peter Wong"" ] [ ""Action"", ""Mystery"", ""Thriller"" ]"
tt3322420,Queen,"A Delhi girl from a traditional family sets out on a solo honeymoon after her marriage gets cancelled. [ ""Hindi"", ""English"", ""French"", ""Japanese"", ""Dutch"" ] [ ""Vikas Bahl"", ""Chaitally Parmar"" ] [ ""Vikas Bahl"" ] [ ""Kangana Ranaut"", ""Rajkummar Rao"", ""Lisa Haydon"", ""Jeffrey Ho"", ""Marco Canadea"", ""Guithob Joseph"", ""Yogendra Tikku"", ""Alka Badola Kaushal"", ""Tripta Lakhanpal"", ""Chinmay Chandraunshuh"", ""Nayani Dixit"", ""Sabeeka Imam"", ""Ayaan Malik"", ""Ramesh Kalra"", ""Poonam Mathur"" ] [ ""Adventure"", ""Comedy"", ""Drama"" ]"
tt5600714,Laal Rang,"A social drama full of black humour set in the milieu of Karnal's blood theft mafia. [ ""Hindi"" ] [ ""Syed Ahmad Afzal"", ""Pankaj Matta"" ] [ ""Syed Ahmad Afzal"" ] [ ""Randeep Hooda"", ""Akshay Oberoi"", ""Rajneesh Duggal"", ""Piaa Bajpai"", ""Meenakshi Dixit"", ""Rajendra Sethi"", ""Kumar Saurabh"", ""Jaihind Kumar"", ""Abhimanue Arun"" ] [ ""Action"", ""Crime"", ""Drama"" ]"
tt3848892,Baby,"An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India. [ ""Hindi"" ] [ ""Neeraj Pandey"" ] [ ""Neeraj Pandey"" ] [ ""Akshay Kumar"", ""Danny Denzongpa"", ""Rana Daggubati"", ""Tapsee Pannu"", ""Kay Kay Menon"", ""Sushant Singh"", ""Madhurima Tuli"", ""Mikaal Zulfikar"", ""Hasan Noman"", ""Rasheed Naz"", ""Kerem Sarikaya"", ""Zachary Coffin"", ""Anupam Kher"", ""Karan Aanand"", ""Kiran Anand"" ] [ ""Action"", ""Crime"", ""Thriller"" ]"
tt1327035,Dev.D,"After breaking up with his childhood sweetheart, a young man finds solace in drugs. Meanwhile, a teenage girl is caught in the world of prostitution. Will they be destroyed, or will they find redemption? [ ""Hindi"", ""Panjabi"", ""English"", ""French"", ""Tamil"" ] [ ""Saratchandra Chatterjee"", ""Abhay Deol"" ] [ ""Anurag Kashyap"" ] [ ""Abhay Deol"", ""Mahie Gill"", ""Kalki Koechlin"", ""Dibyendu Bhattacharya"", ""Sinbad Phgura"", ""Ammo 'Too Sweet'"", ""Jimi the Quiff"", ""Parakh Madan"", ""Kuldeep Singh"", ""Gurkirtan"", ""Sanjay Kumar"", ""Aseem Sharma"", ""Satwant Kaur"", ""Shena Gamat"", ""Helen Jones"" ] [ ""Comedy"", ""Drama"", ""Romance"" ]"
tt0104561,Jo Jeeta Wohi Sikandar,"A rich brat and a poor chap try to woo a girl, with their rivalry culminating in the most prestigious college event - the marathon cycle race. [ ""Hindi"" ] [ ""Nasir Hussain"", ""Mansoor Khan"" ] [ ""Mansoor Khan"" ] [ ""Aamir Khan"", ""Ayesha Jhulka"", ""Deepak Tijori"", ""Pooja Bedi"", ""Kulbhushan Kharbanda"", ""Mamik"", ""Kiran Zaveri"", ""Ahmed Khan"", ""Ravindra Kapoor"", ""Deb Mukherjee"", ""Aditya Lakhia"", ""Deven Bhojani"", ""Miki Khan"", ""Prakash"", ""Suraj Thapar"" ] [ ""Comedy"", ""Drama"", ""Romance"" ]"
tt1230165,Rock On!!,"Four friends reunite to relive their moments of glory as a rock band. [ ""Hindi"", ""English"" ] [ ""Farhan Akhtar"", ""Pubali Chaudhuri"" ] [ ""Abhishek Kapoor"" ] [ ""Arjun Rampal"", ""Farhan Akhtar"", ""Luke Kenny"", ""Purab Kohli"", ""Prachi Desai"", ""Shahana Goswami"", ""Koel Purie"", ""Nicolette Bird"", ""Sai Gundewar"", ""Suraj Jagan"", ""Reema Kagti"", ""Jameel Khan"", ""Himanshu Powdwal"", ""Cline Rodriguez"", ""Dalip Tahil"" ] [ ""Drama"", ""Music"" ]"
tt0871510,Chak de! India,"A disgraced hockey player coaches the women's national team to win back his honor and dignity. [ ""Hindi"" ] [ ""Jaideep Sahni"", ""Jaideep Sahni"" ] [ ""Shimit Amin"" ] [ ""Shah Rukh Khan"", ""Vidya Malvade"", ""Sagarika Ghatge"", ""Shilpa Shukla"", ""Arya Menon"", ""Seema Azmi"", ""Nisha Nair"", ""Sandia Furtado"", ""Masochon V. Zimik"", ""Kimi Laldawla"", ""Chitrashi Rawat"", ""Shubhi Mehta"", ""Anaitha Nair"", ""Tanya Abrol"", ""Kimberly Miranda"" ] [ ""Drama"", ""Family"", ""Sport"" ]"
tt1934231,Delhi Belly,"Three struggling room-mates unknowingly become potential prey of a ruthless gangster. [ ""English"", ""Hindi"" ] [ ""Akshat Verma"" ] [ ""Abhinay Deo"", ""Akshat Verma"" ] [ ""Imran Khan"", ""Vir Das"", ""Kunaal Roy Kapur"", ""Shenaz Treasurywala"", ""Poorna Jagannathan"", ""Kim Bodnia"", ""Paresh Ganatra"", ""Vijay Raaz"", ""Satindir Anand"", ""Ashraf-Ul-Haque"", ""Dipti Avlani"", ""Manoj Bakshi"", ""Krishna Bansal"", ""Dhaval Barbhaya"", ""Bugs Bhargava"" ] [ ""Comedy"", ""Crime"", ""Drama"" ]"
tt0488414,Omkara,"Shakespeare's masterpiece ""Othello"" set in modern India. A politically-minded enforcer's misguided trust in his lieutenant leads him to suspect his wife of infidelity. [ ""Hindi"" ] [ ""Vishal Bhardwaj"", ""Robin Bhatt"" ] [ ""Vishal Bhardwaj"" ] [ ""Ajay Devgn"", ""Kareena Kapoor"", ""Saif Ali Khan"", ""Konkona Sen Sharma"", ""Vivek Oberoi"", ""Bipasha Basu"", ""Naseeruddin Shah"", ""Deepak Dobriyal"", ""Manav Kaushik"", ""Kamal Tiwari"", ""Chetana Das"", ""Rahul Kumar"", ""Niraj Sah"", ""Pankaj Tripathy"" ] [ ""Action"", ""Crime"", ""Drama"" ]"
tt0195231,Satya,"A young man named Satya (J.D Chakravarthy) comes to Mumbai from South India in search of a job. Jailed for something he did not do, the once-honest young man meets an underworld boss, Bhiku... [ ""Hindi"", ""Urdu"", ""Marathi"" ] [ ""Anurag Kashyap"", ""Saurabh Shukla"" ] [ ""Ram Gopal Varma"" ] [ ""J.D. Chakravarthi"", ""Urmila Matondkar"", ""Paresh Rawal"", ""Manoj Bajpayee"", ""Saurabh Shukla"", ""Govind Namdeo"", ""Makrand Deshpande"", ""Shefali Shetty"", ""Raju Mavani"", ""Aditya Srivastava"", ""Neeraj Vora"", ""Rajesh Joshi"", ""Saabir"", ""Snehal Dabi"", ""Jeeva"" ] [ ""Action"", ""Crime"", ""Drama"" ]"
tt0222012,Hey Ram,"Saketh Ram's wife is raped and killed during direct action day riots in Calcutta. He is convinced that Mahatma Gandhi is responsible for all the problems happening in the country and sets out to kill him. [ ""Tamil"", ""Hindi"" ] [ ""Kamal Haasan"", ""Manohar Shyam Joshi"" ] [ ""Kamal Haasan"" ] [ ""Kamal Haasan"", ""Shah Rukh Khan"", ""Rani Mukerji"", ""Hema Malini"", ""Girish Karnad"", ""Naseeruddin Shah"", ""Om Puri"", ""Vikram Gokhale"", ""Saurabh Shukla"", ""Nassar"", ""Abbas"", ""Atul Kulkarni"", ""Showkar Janaki"", ""Iravati Harshe"", ""Vasundhara Das"" ] [ ""Drama"", ""History"" ]"
tt0466460,Khosla Ka Ghosla!,"A Delhi based retired middle class man tries half-heartedly to get his land back from a swindling property dealer with the help of his sons and their friends. [ ""Hindi"" ] [ ""Jaideep Sahni"" ] [ ""Dibakar Banerjee"" ] [ ""Anupam Kher"", ""Boman Irani"", ""Parvin Dabas"", ""Tara Sharma"", ""Navin Nischol"", ""Kiran Juneja"", ""Ranvir Shorey"", ""Vinod Nagpal"", ""Vinay Pathak"", ""Nitish Pandey"", ""Rajendra Sethi"", ""Rajesh Sharma"", ""Roopam Bajwa"", ""Anusha Lal"", ""Irfan Mir Sarkh Noor"" ] [ ""Comedy"", ""Crime"", ""Drama"" ]"
